sector,classe,pressure_avg,pressure_min,pressure_max,pressure_std,pressure_in,pressure_out,delta_p,ilp,volume_loss
SEC_015,NORMAL,3.335,2.798,3.736,0.083,3.401,3.252,0.149,3.527,0.017
SEC_015,SUSPECT,3.205,2.571,3.688,0.241,3.68,2.65,1.029,7.035,0.1489
SEC_007,SUSPECT,3.228,2.368,3.782,0.184,3.47,2.898,0.572,7.657,0.1396
SEC_005,NORMAL,3.987,3.523,4.453,0.075,4.16,3.851,0.309,4.043,0.0113
SEC_019,NORMAL,3.633,3.317,4.059,0.136,3.667,3.567,0.1,3.013,0.0543
SEC_006,SUSPECT,2.785,2.071,3.532,0.336,3.416,2.27,1.146,9.036,0.1071
SEC_007,NORMAL,3.398,2.871,3.961,0.066,3.581,3.226,0.355,5.968,0.0498
SEC_018,NORMAL,3.494,3.109,3.813,0.126,3.587,3.354,0.233,1.522,0.0159
SEC_015,FUITE,1.74,0.286,2.291,0.672,3.266,0.298,2.967,24.41,0.2364
SEC_005,NORMAL,3.508,3.086,3.752,0.095,3.619,3.28,0.339,4.069,0.0226
SEC_011,SUSPECT,3.6,3.032,4.286,0.171,3.945,3.367,0.578,7.733,0.1725
SEC_018,FUITE,2.267,0.81,2.578,0.402,3.747,0.757,2.989,13.972,0.3497
SEC_018,SUSPECT,3.026,2.442,3.41,0.311,3.768,2.308,1.459,7.461,0.1138
SEC_019,NORMAL,3.458,3.004,3.884,0.072,3.584,3.236,0.349,5.459,0.0337
SEC_008,NORMAL,3.5,3.166,4.086,0.139,3.599,3.438,0.161,4.921,0.074
SEC_006,NORMAL,3.703,3.079,4.22,0.086,3.706,3.639,0.067,1.871,0.0503
SEC_020,SUSPECT,2.444,1.528,2.734,0.196,3.003,1.756,1.246,6.669,0.124
SEC_017,SUSPECT,3.082,2.081,3.398,0.25,3.52,2.546,0.974,6.841,0.1489
SEC_005,NORMAL,3.462,2.944,3.776,0.142,3.498,3.353,0.145,2.493,0.0701
SEC_013,NORMAL,3.333,2.857,3.876,0.103,3.507,3.207,0.3,2.447,0.0631
SEC_005,FUITE,2.739,1.313,3.294,0.609,4.253,1.234,3.019,11.282,0.313
SEC_012,NORMAL,3.437,2.921,3.937,0.061,3.513,3.307,0.206,5.067,0.0546
SEC_014,NORMAL,3.275,2.911,3.576,0.07,3.427,3.109,0.318,5.58,0.0298
SEC_018,NORMAL,3.672,3.239,4.107,0.089,3.602,3.542,0.06,1.211,0.0253
SEC_009,NORMAL,3.386,2.934,3.703,0.126,3.527,3.243,0.285,1.8,0.0524
SEC_015,FUITE,2.073,0.903,2.474,0.582,3.764,0.443,3.32,10.494,0.3868
SEC_020,SUSPECT,3.042,2.421,3.659,0.189,3.57,2.389,1.181,6.014,0.1118
SEC_001,NORMAL,3.923,3.576,4.247,0.138,3.9,3.872,0.028,2.679,0.0585
SEC_014,NORMAL,3.244,2.915,3.598,0.074,3.437,3.119,0.318,2.765,0.0467
SEC_004,FUITE,2.319,1.497,2.826,0.642,3.181,1.445,1.735,24.173,0.4134
SEC_009,NORMAL,3.956,3.519,4.536,0.063,4.133,3.78,0.353,5.528,0.0556
SEC_020,NORMAL,3.309,2.821,3.877,0.058,3.481,3.338,0.143,4.115,0.0767
SEC_015,NORMAL,3.546,3.033,3.975,0.078,3.716,3.449,0.267,2.385,0.0135
SEC_007,NORMAL,3.425,2.824,3.77,0.099,3.539,3.264,0.275,4.568,0.0521
SEC_016,NORMAL,3.455,3.059,3.981,0.073,3.623,3.37,0.253,1.986,0.0233
SEC_008,FUITE,2.787,1.729,3.137,0.527,4.13,1.579,2.551,18.741,0.287
SEC_001,FUITE,2.622,1.776,3.296,0.376,4.073,1.394,2.678,19.223,0.1898
SEC_005,FUITE,2.523,1.671,2.719,0.455,3.443,1.555,1.887,13.828,0.3713
SEC_005,NORMAL,3.732,3.16,4.064,0.131,3.853,3.639,0.213,0.792,0.0658
SEC_003,NORMAL,3.84,3.501,4.221,0.074,4.003,3.652,0.351,3.1,0.0522
SEC_018,NORMAL,3.137,2.697,3.729,0.128,3.379,2.989,0.391,2.757,0.0704
SEC_012,NORMAL,3.436,3.002,3.806,0.089,3.461,3.366,0.095,5.315,0.0701
SEC_013,FUITE,2.636,1.537,2.885,0.522,3.524,1.721,1.804,12.142,0.3609
SEC_006,NORMAL,3.477,3.075,4.01,0.072,3.591,3.312,0.279,4.551,0.0543
SEC_018,FUITE,2.484,1.366,2.925,0.585,4.261,0.906,3.355,10.846,0.2106
SEC_004,SUSPECT,2.828,1.977,3.347,0.238,3.082,2.526,0.556,8.889,0.0909
SEC_017,SUSPECT,3.059,2.485,3.679,0.302,3.641,2.428,1.213,9.272,0.0944
SEC_011,NORMAL,3.479,3.123,4.001,0.066,3.59,3.306,0.283,3.989,0.0698
SEC_008,FUITE,1.982,0.538,2.484,0.63,3.211,0.748,2.463,24.232,0.3007
SEC_003,NORMAL,3.374,2.785,3.728,0.148,3.476,3.233,0.243,3.308,0.0368
SEC_009,NORMAL,3.404,2.925,3.867,0.083,3.514,3.338,0.176,5.794,0.0614
SEC_001,FUITE,2.214,0.756,2.631,0.743,3.537,0.9,2.637,15.504,0.2104
SEC_006,NORMAL,3.226,2.756,3.657,0.073,3.289,3.184,0.106,4.965,0.018
SEC_005,NORMAL,3.473,3.041,3.902,0.088,3.495,3.45,0.045,3.707,0.0653
SEC_004,NORMAL,3.751,3.46,4.103,0.097,3.843,3.737,0.107,5.57,0.0352
SEC_007,NORMAL,3.613,3.082,4.121,0.054,3.721,3.547,0.174,1.343,0.0392
SEC_017,FUITE,3.072,1.96,3.476,0.703,3.96,2.065,1.895,17.989,0.2105
SEC_014,NORMAL,3.974,3.576,4.394,0.071,4.131,3.813,0.318,5.858,0.0724
SEC_010,SUSPECT,3.493,2.746,4.125,0.26,3.907,3.052,0.855,8.323,0.1654
SEC_008,SUSPECT,3.637,2.964,3.967,0.209,4.219,2.901,1.317,6.948,0.0853
SEC_004,NORMAL,3.246,2.935,3.807,0.076,3.305,3.21,0.096,5.868,0.0642
SEC_005,NORMAL,3.586,3.384,4.097,0.063,3.791,3.648,0.144,1.304,0.0786
SEC_017,NORMAL,3.673,3.198,4.172,0.134,3.883,3.512,0.371,2.424,0.0692
SEC_011,NORMAL,3.547,2.954,3.858,0.134,3.553,3.426,0.127,2.74,0.0626
SEC_011,SUSPECT,2.973,2.046,3.575,0.176,3.458,2.33,1.128,7.452,0.17
SEC_013,NORMAL,3.328,2.933,3.75,0.116,3.555,3.157,0.398,3.701,0.0525
SEC_011,FUITE,2.454,1.05,2.901,0.588,4.079,0.898,3.18,12.124,0.3598
SEC_018,SUSPECT,2.742,2.09,3.301,0.276,3.443,2.265,1.178,9.3,0.1089
SEC_007,NORMAL,3.837,3.33,4.165,0.106,3.917,3.753,0.164,4.683,0.0383
SEC_010,NORMAL,3.519,3.158,3.957,0.079,3.592,3.357,0.235,2.235,0.0493
SEC_009,SUSPECT,3.886,3.287,4.333,0.285,4.373,3.425,0.947,8.424,0.1624
SEC_010,SUSPECT,3.052,2.191,3.579,0.298,3.397,2.785,0.612,9.249,0.0967
SEC_015,FUITE,2.61,1.315,2.955,0.787,4.199,0.997,3.202,14.654,0.4403
SEC_014,SUSPECT,3.258,2.606,3.67,0.318,3.967,2.567,1.4,7.537,0.1374
SEC_010,NORMAL,3.624,2.996,4.165,0.119,3.659,3.503,0.156,1.286,0.0752
SEC_003,SUSPECT,2.753,2.269,3.449,0.211,3.303,2.292,1.011,9.451,0.1631
SEC_019,SUSPECT,2.782,2.034,3.402,0.163,3.209,2.48,0.729,5.881,0.1496
SEC_009,NORMAL,3.714,3.318,4.132,0.147,3.711,3.635,0.076,1.635,0.0197
SEC_004,NORMAL,3.537,3.093,3.891,0.132,3.701,3.443,0.259,1.413,0.0542
SEC_005,NORMAL,3.289,2.913,3.761,0.098,3.475,3.257,0.217,2.427,0.0466
SEC_008,SUSPECT,3.467,2.951,4.005,0.298,4.221,2.736,1.486,8.639,0.17
SEC_007,NORMAL,3.657,3.207,4.237,0.126,3.863,3.47,0.393,4.385,0.0414
SEC_007,NORMAL,3.546,3.027,4.009,0.06,3.718,3.42,0.298,1.836,0.0383
SEC_019,NORMAL,3.662,3.407,4.369,0.104,3.824,3.753,0.071,4.983,0.0489
SEC_007,NORMAL,3.125,2.468,3.602,0.052,3.178,2.886,0.292,4.725,0.0558
SEC_010,SUSPECT,3.372,2.847,3.779,0.186,3.762,2.974,0.788,7.544,0.1156
SEC_020,NORMAL,3.351,2.956,3.861,0.088,3.442,3.394,0.048,6.298,0.0678
SEC_014,NORMAL,3.451,3.028,3.813,0.062,3.568,3.333,0.235,2.913,0.0734
SEC_019,NORMAL,3.57,3.193,4.021,0.127,3.565,3.523,0.041,5.228,0.0285
SEC_006,FUITE,3.026,2.08,3.493,0.621,4.353,1.802,2.55,23.258,0.1809
SEC_006,NORMAL,3.945,3.375,4.459,0.071,3.935,3.935,0.001,2.761,0.0304
SEC_003,NORMAL,3.563,3.03,4.105,0.112,3.567,3.446,0.121,5.863,0.0297
SEC_019,SUSPECT,3.38,2.528,3.942,0.192,3.832,2.986,0.846,7.527,0.1144
SEC_016,SUSPECT,3.15,2.419,3.807,0.232,3.71,2.558,1.152,7.139,0.1798
SEC_012,NORMAL,3.582,3.149,4.04,0.095,3.562,3.39,0.172,5.841,0.0223
SEC_018,NORMAL,3.465,3.089,3.858,0.082,3.65,3.277,0.373,2.916,0.0758
SEC_001,FUITE,2.71,1.678,3.292,0.368,4.431,1.087,3.344,13.101,0.4187
SEC_004,NORMAL,3.426,2.848,3.733,0.119,3.596,3.268,0.328,5.314,0.0484
SEC_009,FUITE,2.331,0.913,2.807,0.703,3.613,0.807,2.806,16.481,0.2103
SEC_008,NORMAL,3.608,3.308,4.011,0.088,3.632,3.591,0.041,3.082,0.0554
SEC_020,NORMAL,3.023,2.522,3.343,0.078,3.163,2.912,0.252,3.684,0.0544
SEC_017,NORMAL,3.53,3.075,4.128,0.127,3.633,3.426,0.207,3.325,0.0515
SEC_010,FUITE,2.429,1.199,3.064,0.708,3.865,1.107,2.758,17.428,0.4421
SEC_004,NORMAL,3.502,2.95,3.83,0.14,3.678,3.289,0.388,5.298,0.0418
SEC_008,FUITE,3.222,2.314,3.721,0.479,4.222,2.204,2.018,24.189,0.3975
SEC_002,NORMAL,3.89,3.416,4.236,0.102,3.936,3.728,0.209,3.17,0.0186
SEC_007,SUSPECT,3.204,2.407,3.862,0.246,3.817,2.549,1.268,5.991,0.0992
SEC_009,SUSPECT,3.305,2.521,3.887,0.287,3.646,3.109,0.537,9.937,0.1141
SEC_006,NORMAL,3.373,3.048,3.718,0.076,3.551,3.275,0.276,2.362,0.0691
SEC_005,FUITE,3.378,2.356,3.652,0.744,4.144,2.643,1.502,25.078,0.277
SEC_008,FUITE,3.159,1.961,3.402,0.598,4.687,1.494,3.192,14.296,0.2983
SEC_020,FUITE,2.834,1.62,3.395,0.632,3.647,2.123,1.524,23.046,0.2177
SEC_017,NORMAL,3.545,2.973,3.949,0.094,3.733,3.368,0.365,5.282,0.0314
SEC_013,NORMAL,3.537,3.134,4.009,0.126,3.677,3.435,0.242,2.017,0.0617
SEC_019,NORMAL,3.676,3.227,4.262,0.064,3.821,3.555,0.265,3.269,0.0213
SEC_007,NORMAL,3.438,2.979,3.881,0.13,3.684,3.351,0.333,5.222,0.0337
SEC_003,NORMAL,3.424,3.109,4.012,0.098,3.612,3.275,0.337,2.884,0.0664
SEC_019,NORMAL,3.481,3.168,3.907,0.1,3.545,3.412,0.133,4.322,0.0131
SEC_002,SUSPECT,3.332,2.536,3.762,0.349,3.626,3.189,0.437,6.578,0.0878
SEC_014,NORMAL,3.646,3.242,4.245,0.128,3.704,3.628,0.076,1.987,0.0343
SEC_008,NORMAL,3.421,3.032,3.811,0.081,3.45,3.389,0.062,4.826,0.0145
SEC_003,FUITE,2.676,1.206,2.916,0.473,4.375,0.928,3.447,21.203,0.3434
SEC_012,NORMAL,3.334,2.917,3.608,0.052,3.399,3.162,0.238,5.604,0.0509
SEC_008,NORMAL,3.868,3.239,4.406,0.131,3.957,3.712,0.244,1.438,0.0578
SEC_008,NORMAL,3.582,3.303,3.996,0.131,3.652,3.641,0.011,4.778,0.0516
SEC_016,NORMAL,3.693,3.269,4.08,0.123,3.701,3.62,0.081,4.339,0.0108
SEC_008,NORMAL,3.708,3.285,4.078,0.136,3.91,3.539,0.37,2.878,0.0257
SEC_011,NORMAL,3.188,2.582,3.513,0.059,3.248,3.104,0.144,2.557,0.0458
SEC_003,NORMAL,3.488,3.002,3.913,0.12,3.481,3.446,0.035,4.22,0.0781
SEC_013,NORMAL,3.461,3.191,3.797,0.141,3.494,3.493,0.001,2.721,0.066
SEC_009,NORMAL,3.629,3.249,4.0,0.138,3.602,3.596,0.005,3.33,0.0336
SEC_008,NORMAL,3.099,2.658,3.528,0.091,3.298,3.097,0.201,4.987,0.0673
SEC_014,SUSPECT,3.2,2.265,3.75,0.159,3.8,2.535,1.265,9.863,0.1287
SEC_018,SUSPECT,2.815,2.069,3.522,0.213,3.231,2.437,0.795,9.869,0.1498
SEC_013,FUITE,2.846,2.061,3.29,0.631,3.809,1.932,1.877,13.491,0.4256
SEC_015,NORMAL,3.541,3.05,4.199,0.105,3.716,3.482,0.234,2.574,0.0548
SEC_010,NORMAL,3.697,3.397,4.095,0.075,3.891,3.592,0.299,3.81,0.0496
SEC_003,NORMAL,3.681,3.214,3.891,0.082,3.742,3.387,0.355,4.223,0.0799
SEC_012,NORMAL,3.353,2.844,3.861,0.058,3.478,3.256,0.222,4.247,0.0248
SEC_003,NORMAL,3.699,3.403,4.266,0.05,3.82,3.612,0.208,2.182,0.062
SEC_004,NORMAL,3.572,2.971,3.939,0.114,3.627,3.504,0.123,3.251,0.0711
SEC_001,FUITE,2.592,1.271,2.794,0.506,4.238,0.936,3.302,15.312,0.3779
SEC_017,NORMAL,3.556,2.984,3.877,0.071,3.572,3.513,0.06,6.056,0.0234
SEC_011,NORMAL,3.165,2.864,3.664,0.077,3.33,3.112,0.218,5.082,0.0318
SEC_001,NORMAL,3.393,3.006,3.983,0.08,3.6,3.238,0.362,1.542,0.0709
SEC_017,NORMAL,3.39,2.933,3.887,0.072,3.422,3.22,0.203,1.699,0.0746
SEC_010,FUITE,2.512,1.679,2.723,0.358,3.613,1.38,2.233,20.961,0.2953
SEC_002,NORMAL,3.49,3.019,4.099,0.068,3.717,3.319,0.398,1.557,0.0492
SEC_009,FUITE,2.797,1.439,3.043,0.681,4.188,1.312,2.877,21.271,0.2671
SEC_005,FUITE,2.172,0.772,2.668,0.722,2.944,1.439,1.505,22.133,0.2508
SEC_015,NORMAL,3.795,3.454,4.115,0.082,3.805,3.767,0.038,1.873,0.0718
SEC_017,NORMAL,3.769,3.099,4.115,0.071,3.79,3.533,0.257,4.796,0.0659
SEC_005,FUITE,2.468,1.116,2.82,0.595,3.213,1.635,1.578,17.139,0.4007
SEC_007,SUSPECT,2.546,1.943,2.933,0.264,2.846,2.162,0.683,7.656,0.1081
SEC_010,NORMAL,3.763,3.224,4.071,0.092,3.729,3.684,0.046,1.669,0.0532
SEC_013,SUSPECT,3.016,2.173,3.67,0.338,3.481,2.644,0.837,7.691,0.1538
SEC_019,NORMAL,3.832,3.415,4.215,0.115,3.849,3.615,0.233,2.125,0.0522
SEC_018,NORMAL,3.579,3.119,3.942,0.092,3.633,3.419,0.214,4.749,0.0587
SEC_002,SUSPECT,3.102,2.59,3.779,0.213,3.553,2.715,0.837,9.109,0.1715
SEC_004,NORMAL,3.479,3.007,3.853,0.06,3.535,3.458,0.078,5.285,0.05
SEC_015,NORMAL,3.472,3.045,4.023,0.131,3.649,3.413,0.236,3.263,0.0509
SEC_006,SUSPECT,3.089,2.361,3.572,0.228,3.366,2.797,0.569,8.835,0.1396
SEC_004,SUSPECT,3.598,2.771,4.01,0.167,4.116,3.178,0.938,5.903,0.1769
SEC_011,NORMAL,3.319,2.82,3.691,0.086,3.381,3.191,0.191,4.48,0.0568
SEC_008,SUSPECT,3.002,2.289,3.411,0.206,3.586,2.502,1.083,8.01,0.1089
SEC_009,NORMAL,3.231,3.018,3.664,0.076,3.477,3.17,0.307,2.657,0.0629
SEC_010,NORMAL,3.418,3.004,4.003,0.127,3.594,3.293,0.301,5.909,0.0315
SEC_014,NORMAL,3.587,3.286,4.105,0.138,3.625,3.553,0.073,5.2,0.0756
SEC_007,FUITE,2.374,0.842,2.831,0.48,3.86,0.788,3.072,13.063,0.2976
SEC_001,NORMAL,3.076,2.712,3.518,0.116,3.146,3.054,0.092,0.988,0.0119
SEC_020,NORMAL,3.653,2.992,4.063,0.114,3.738,3.442,0.296,2.03,0.0434
SEC_001,NORMAL,3.493,3.176,3.997,0.081,3.598,3.38,0.218,4.473,0.0647
SEC_001,SUSPECT,3.271,2.417,3.75,0.231,3.742,2.799,0.944,7.335,0.1786
SEC_009,NORMAL,3.62,3.155,4.093,0.15,3.821,3.443,0.378,4.45,0.0491
SEC_001,NORMAL,3.8,3.526,4.413,0.077,4.002,3.668,0.334,6.02,0.0477
SEC_005,NORMAL,3.696,3.356,4.066,0.066,3.721,3.68,0.041,0.973,0.032
SEC_020,NORMAL,3.511,3.186,3.989,0.101,3.636,3.345,0.291,3.533,0.011
SEC_013,NORMAL,3.452,3.16,3.961,0.116,3.702,3.402,0.3,1.72,0.0325
SEC_009,NORMAL,3.164,2.677,3.543,0.07,3.37,3.053,0.317,4.254,0.0654
SEC_004,NORMAL,3.499,2.999,3.971,0.08,3.665,3.368,0.297,5.574,0.0198
SEC_012,NORMAL,3.265,2.913,3.75,0.14,3.367,3.314,0.053,5.417,0.0342
SEC_005,SUSPECT,3.0,1.952,3.545,0.303,3.499,2.398,1.101,10.843,0.1225
SEC_017,NORMAL,3.5,2.853,3.756,0.115,3.578,3.298,0.28,5.569,0.0226
SEC_010,FUITE,2.57,1.561,2.78,0.558,3.497,1.52,1.977,16.804,0.4366
SEC_017,NORMAL,3.191,2.754,3.705,0.075,3.349,3.022,0.327,1.325,0.0589
SEC_005,SUSPECT,3.321,2.703,3.733,0.168,3.587,2.989,0.597,9.886,0.1013
SEC_006,NORMAL,3.64,3.341,4.218,0.099,3.691,3.656,0.036,5.093,0.0693
SEC_016,NORMAL,3.554,3.034,4.09,0.112,3.65,3.384,0.266,3.444,0.07
SEC_018,NORMAL,3.539,2.972,3.987,0.067,3.593,3.528,0.065,3.826,0.0562
SEC_006,SUSPECT,3.202,2.352,3.828,0.199,3.708,2.639,1.069,9.689,0.1788
SEC_003,NORMAL,3.347,2.973,3.804,0.134,3.535,3.165,0.371,3.939,0.0497
SEC_017,FUITE,2.629,1.385,2.985,0.474,3.601,1.617,1.983,21.851,0.229
SEC_005,SUSPECT,2.484,1.607,3.071,0.317,3.307,1.869,1.437,7.824,0.13
SEC_003,NORMAL,3.459,3.097,4.002,0.107,3.638,3.319,0.319,3.053,0.0772
SEC_015,SUSPECT,2.366,1.694,2.941,0.234,2.659,1.952,0.707,8.159,0.1175
SEC_017,FUITE,2.667,1.331,3.061,0.423,3.709,1.441,2.268,19.27,0.3758
SEC_012,SUSPECT,2.893,2.066,3.352,0.224,3.509,2.384,1.124,7.788,0.1028
SEC_010,FUITE,3.169,1.944,3.557,0.557,4.375,2.118,2.257,13.488,0.3653
SEC_016,NORMAL,3.508,3.014,3.973,0.08,3.747,3.403,0.344,1.35,0.0102
SEC_019,NORMAL,3.309,2.969,3.76,0.085,3.35,3.285,0.065,2.476,0.0673
SEC_010,NORMAL,3.169,2.647,3.529,0.111,3.334,3.047,0.288,2.632,0.0124
SEC_011,FUITE,2.607,1.37,3.052,0.671,3.843,1.126,2.718,24.752,0.2313
SEC_012,SUSPECT,3.34,2.847,3.883,0.267,3.985,2.734,1.25,7.725,0.1004
SEC_015,NORMAL,3.707,3.332,4.087,0.059,3.808,3.641,0.167,3.016,0.0345
SEC_015,NORMAL,3.354,2.881,3.673,0.08,3.318,3.254,0.064,5.302,0.078
SEC_004,NORMAL,3.651,3.325,4.024,0.091,3.746,3.531,0.215,2.006,0.0301
SEC_012,NORMAL,3.584,3.115,4.041,0.081,3.641,3.529,0.112,2.916,0.0739
SEC_010,NORMAL,3.416,3.021,3.946,0.137,3.457,3.389,0.068,5.561,0.0435
SEC_016,FUITE,2.793,2.005,3.216,0.379,4.404,1.317,3.087,16.368,0.228
SEC_003,NORMAL,3.127,2.703,3.549,0.137,3.354,3.109,0.245,0.685,0.0463
SEC_013,NORMAL,3.103,2.536,3.623,0.102,3.155,2.963,0.192,2.854,0.0196
SEC_005,NORMAL,3.275,2.876,3.637,0.127,3.384,3.039,0.345,2.491,0.0468
SEC_014,SUSPECT,3.031,2.318,3.572,0.183,3.246,2.661,0.585,6.886,0.1597
SEC_009,SUSPECT,3.108,2.626,3.694,0.314,3.822,2.474,1.348,5.918,0.1739
SEC_005,NORMAL,3.569,2.972,4.159,0.055,3.622,3.507,0.115,2.954,0.0474
SEC_017,NORMAL,3.743,3.233,4.297,0.093,3.742,3.692,0.05,5.736,0.0482
SEC_014,NORMAL,3.655,3.208,4.038,0.102,3.844,3.445,0.399,5.356,0.0611
SEC_014,NORMAL,3.629,3.104,4.131,0.089,3.613,3.608,0.005,2.634,0.074
SEC_018,NORMAL,3.328,2.965,3.78,0.147,3.363,3.221,0.142,2.462,0.0358
SEC_001,FUITE,2.245,1.184,2.638,0.633,3.021,1.276,1.745,18.291,0.446
SEC_011,NORMAL,3.405,3.011,3.67,0.057,3.392,3.278,0.113,4.374,0.0544
SEC_011,FUITE,2.36,0.911,2.604,0.536,3.861,0.82,3.041,24.286,0.4368
SEC_002,SUSPECT,2.592,1.975,3.222,0.202,2.829,2.404,0.425,6.655,0.124
SEC_014,NORMAL,3.885,3.592,4.454,0.103,4.032,3.847,0.185,5.789,0.023
SEC_009,FUITE,2.206,0.772,2.722,0.595,2.97,1.389,1.58,23.693,0.3121
SEC_019,NORMAL,3.235,2.874,3.828,0.147,3.289,3.204,0.085,0.892,0.0563
SEC_012,FUITE,3.122,2.176,3.36,0.437,4.071,2.087,1.984,10.766,0.2196
SEC_003,NORMAL,3.412,2.909,3.886,0.124,3.569,3.299,0.271,5.886,0.011
SEC_011,NORMAL,3.639,3.368,4.257,0.149,3.804,3.546,0.258,3.913,0.0461
SEC_009,SUSPECT,3.11,2.158,3.54,0.214,3.403,2.607,0.796,7.855,0.1124
SEC_001,NORMAL,3.092,2.77,3.632,0.072,3.271,2.975,0.295,5.025,0.0265
SEC_010,FUITE,1.904,0.788,2.242,0.666,2.822,1.142,1.681,11.476,0.2168
SEC_020,FUITE,1.997,0.717,2.395,0.36,3.489,0.452,3.037,24.597,0.2715
SEC_009,FUITE,2.537,1.347,2.729,0.651,4.039,0.915,3.124,18.966,0.1966
SEC_014,SUSPECT,3.484,2.575,3.919,0.331,4.02,2.878,1.143,7.282,0.167
SEC_011,FUITE,2.09,0.945,2.646,0.399,3.177,1.182,1.995,23.055,0.2774
SEC_010,NORMAL,3.543,3.08,3.977,0.069,3.732,3.483,0.249,2.895,0.0307
SEC_019,NORMAL,3.29,2.871,3.895,0.125,3.382,3.352,0.029,4.398,0.0601
SEC_018,NORMAL,3.243,2.951,3.815,0.124,3.321,3.188,0.133,4.058,0.0741
SEC_009,NORMAL,3.655,3.004,4.03,0.078,3.762,3.443,0.319,3.546,0.0184
SEC_003,SUSPECT,3.173,2.246,3.674,0.154,3.702,2.609,1.093,7.933,0.1257
SEC_005,FUITE,2.541,1.195,2.831,0.628,3.521,1.441,2.079,21.476,0.3429
SEC_003,NORMAL,3.451,2.903,3.761,0.12,3.529,3.339,0.189,4.028,0.0514
SEC_014,NORMAL,3.374,3.003,3.787,0.061,3.494,3.221,0.274,5.134,0.0486
SEC_018,SUSPECT,3.429,2.538,3.96,0.272,3.947,2.909,1.038,9.552,0.1078
SEC_019,SUSPECT,3.386,2.481,3.872,0.229,3.974,2.616,1.358,7.729,0.1099
SEC_006,NORMAL,3.498,2.977,3.803,0.057,3.585,3.383,0.202,4.305,0.0329
SEC_001,NORMAL,3.601,3.138,4.134,0.079,3.758,3.549,0.209,3.664,0.0353
SEC_001,NORMAL,3.496,3.139,3.895,0.102,3.672,3.33,0.342,4.358,0.0156
SEC_005,NORMAL,3.383,2.798,3.903,0.107,3.536,3.208,0.328,4.826,0.0206
SEC_006,NORMAL,3.885,3.373,4.261,0.127,3.899,3.791,0.108,4.203,0.0348
SEC_007,FUITE,1.936,0.595,2.497,0.422,3.169,0.723,2.446,21.574,0.4492
SEC_016,NORMAL,3.636,3.147,4.03,0.082,3.584,3.528,0.056,3.406,0.0571
SEC_018,NORMAL,3.338,3.059,3.7,0.072,3.486,3.266,0.22,5.286,0.0739
SEC_017,NORMAL,3.297,2.818,3.878,0.109,3.446,3.215,0.231,3.644,0.0337
SEC_013,NORMAL,3.64,3.054,4.004,0.122,3.707,3.391,0.316,1.6,0.0505
SEC_013,SUSPECT,2.906,2.225,3.589,0.17,3.5,2.369,1.13,8.015,0.1273
SEC_003,FUITE,2.452,1.341,2.74,0.64,3.722,1.297,2.425,24.196,0.27
SEC_009,FUITE,2.978,1.835,3.321,0.592,3.697,2.183,1.514,10.112,0.3271
SEC_006,SUSPECT,3.389,2.705,3.905,0.336,3.894,2.989,0.905,6.683,0.1718
SEC_016,NORMAL,3.173,2.609,3.552,0.145,3.265,2.991,0.274,5.497,0.0649
SEC_008,SUSPECT,2.929,1.894,3.353,0.169,3.073,2.572,0.501,9.297,0.1252
SEC_008,NORMAL,3.639,3.206,3.976,0.081,3.694,3.375,0.319,3.102,0.0214
SEC_017,NORMAL,3.439,2.839,3.767,0.129,3.496,3.378,0.118,3.68,0.0475
SEC_004,NORMAL,3.981,3.672,4.443,0.079,4.024,3.983,0.042,1.77,0.0677
SEC_009,FUITE,2.677,1.693,2.995,0.719,4.267,0.992,3.275,14.414,0.4093
SEC_002,NORMAL,3.582,3.14,4.062,0.085,3.756,3.434,0.323,1.721,0.0177
SEC_002,NORMAL,3.206,2.711,3.597,0.061,3.369,3.15,0.219,5.424,0.0503
SEC_012,NORMAL,3.295,2.868,3.708,0.072,3.346,3.179,0.166,2.768,0.0108
SEC_006,NORMAL,3.673,3.269,4.103,0.058,3.752,3.461,0.291,4.846,0.0643
SEC_019,NORMAL,3.376,2.764,3.932,0.051,3.468,3.215,0.253,1.389,0.0562
SEC_020,NORMAL,3.837,3.276,4.255,0.136,3.911,3.79,0.121,1.836,0.0569
SEC_005,NORMAL,3.289,2.96,3.747,0.122,3.517,3.185,0.332,5.421,0.0148
SEC_010,SUSPECT,3.178,2.444,3.578,0.326,3.42,2.876,0.545,8.685,0.0919
SEC_016,NORMAL,3.605,3.286,4.233,0.073,3.815,3.475,0.34,2.298,0.0337
SEC_007,NORMAL,3.196,2.614,3.679,0.078,3.215,3.19,0.025,2.164,0.0324
SEC_002,SUSPECT,3.231,2.597,3.701,0.167,3.764,2.72,1.044,7.435,0.1726
SEC_008,SUSPECT,3.366,2.712,3.661,0.331,3.592,3.084,0.508,6.782,0.1596
SEC_002,FUITE,2.329,1.4,2.916,0.364,3.852,0.849,3.003,22.707,0.2548
SEC_016,NORMAL,3.341,2.805,3.812,0.102,3.53,3.236,0.294,0.924,0.0308
SEC_001,NORMAL,3.527,3.051,4.066,0.075,3.703,3.389,0.314,2.978,0.0241
SEC_011,NORMAL,3.29,2.837,3.881,0.144,3.549,3.15,0.399,4.328,0.0501
SEC_004,NORMAL,3.44,3.027,4.091,0.059,3.716,3.36,0.356,5.961,0.0242
SEC_005,NORMAL,3.63,3.296,4.045,0.124,3.686,3.59,0.097,3.971,0.0582
